阜成门-复兴门,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66, 268, 700, 2287, 5223, 9322, 8672, 4883, 3050, 2113, 1855, 1686, 1685, 1593, 1588, 1746, 1873, 1793, 1847, 1861, 1892, 2052, 2415, 3261, 5923, 7861, 7954, 5523, 3506, 2201, 1770, 1531, 1387, 1171, 807, 302, 42]",阜成门,116.3503,39.9228,复兴门,116.3529,39.9054,Line2
复兴门-阜成门,"[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 236, 549, 1097, 3009, 6198, 10336, 9733, 5373, 3363, 2303, 1978, 1742, 1692, 1518, 1486, 1705, 1673, 1573, 1775, 1701, 1798, 2009, 2250, 2849, 4886, 6052, 6024, 4461, 2417, 1623, 1374, 1193, 1044, 948, 848, 551, 111]",复兴门,116.3529,39.9054,阜成门,116.3503,39.9228,Line2
复兴门-长椿街,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 80, 235, 603, 1712, 3094, 4428, 4548, 2695, 1896, 1409, 1312, 1223, 1166, 1158, 1165, 1193, 1277, 1205, 1334, 1310, 1354, 1573, 1839, 2442, 4445, 5938, 5660, 3771, 2451, 1625, 1313, 1175, 1064, 992, 720, 265, 6]",复兴门,116.3529,39.9054,长椿街,116.3578,39.8977,Line2
长椿街-复兴门,"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 259, 614, 1108, 2683, 5770, 9623, 8519, 4879, 2936, 1966, 1758, 1575, 1463, 1327, 1373, 1499, 1536, 1390, 1533, 1462, 1615, 1759, 1816, 2326, 3554, 3990, 3890, 2928, 1680, 1153, 1098, 970, 896, 800, 680, 470, 154]",长椿街,116.3578,39.8977,复兴门,116.3529,39.9054,Line2
长椿街-宣武门,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 85, 264, 680, 1841, 3151, 4714, 5060, 3069, 2224, 1597, 1393, 1287, 1257, 1244, 1231, 1292, 1319, 1263, 1421, 1359, 1394, 1674, 1838, 2415, 4520, 6001, 5875, 3957, 2484, 1605, 1317, 1124, 1062, 951, 671, 271, 9]",长椿街,116.3578,39.8977,宣武门,116.3692,39.8983,Line2
宣武门-长椿街,"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 267, 617, 1109, 2718, 5866, 9284, 8225, 4695, 2874, 1914, 1708, 1560, 1491, 1328, 1366, 1533, 1572, 1417, 1534, 1539, 1650, 1757, 1859, 2334, 3538, 4168, 4029, 2922, 1692, 1233, 1186, 1057, 970, 866, 738, 494, 148]",宣武门,116.3692,39.8983,长椿街,116.3578,39.8977,Line2
宣武门-和平门,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 100, 364, 1059, 2770, 4616, 7246, 8075, 5128, 3550, 2392, 1996, 1828, 1619, 1632, 1734, 1833, 1809, 1767, 1900, 1863, 1859, 1976, 2116, 2780, 4445, 5525, 5269, 3734, 2485, 1649, 1386, 1286, 1216, 1054, 757, 365, 34]",宣武门,116.3692,39.8983,和平门,116.3789,39.8986,Line2
和平门-宣武门,"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 321, 791, 1191, 2372, 4649, 7850, 7315, 4463, 3035, 2185, 2041, 1987, 1932, 1798, 1770, 1891, 2014, 1832, 1834, 1980, 2181, 2385, 2581, 2881, 4504, 5882, 6263, 4816, 2968, 1969, 1706, 1584, 1378, 1353, 1028, 693, 172]",和平门,116.3789,39.8986,宣武门,116.3692,39.8983,Line2
和平门-前门,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 111, 368, 992, 2434, 4631, 7510, 8380, 5289, 3654, 2460, 2044, 1841, 1638, 1636, 1749, 1845, 1836, 1777, 1893, 1882, 1931, 2039, 2184, 2859, 4460, 5544, 5300, 3797, 2480, 1663, 1389, 1297, 1206, 1027, 751, 359, 34]",和平门,116.3789,39.8986,前门,116.3928,39.8994,Line2
前门-和平门,"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 317, 790, 1197, 2491, 4664, 7696, 7205, 4465, 2977, 2175, 2058, 1973, 1959, 1795, 1740, 1866, 2023, 1833, 1865, 1977, 2061, 2228, 2406, 2815, 4502, 6014, 6375, 4841, 2985, 1980, 1709, 1613, 1404, 1370, 1064, 695, 170]",前门,116.3928,39.8994,和平门,116.3789,39.8986,Line2
